date,product,price,prev_price,price_change,moving_avg,alert,trend,avg_trend,forecast_3days,forecast_alert
2024-03-03,wheat,29.69,29.25,0.015042735042735086,29.17142857142857,📈 Uptrend,0.4400000000000013,0.17600000000000052,30.218000000000004,✅ مستقر
2024-03-04,wheat,30.71,29.69,0.034355001684068694,29.358571428571427,📈 Uptrend,1.0199999999999996,0.38599999999999995,31.868000000000002,✅ مستقر
2024-03-05,wheat,30.33,30.71,-0.012373819602735349,29.575714285714287,📈 Uptrend,-0.38000000000000256,0.2539999999999999,31.092,✅ مستقر
2024-03-06,wheat,30.34,30.33,0.00032970656116061866,29.798571428571428,📈 Uptrend,0.010000000000001563,0.2259999999999998,31.018,✅ مستقر
2024-03-07,wheat,31.29,30.34,0.03131179960448251,30.117142857142856,📈 Uptrend,0.9499999999999993,0.4079999999999998,32.513999999999996,✅ مستقر
2024-03-08,wheat,30.98,31.29,-0.009907318632150806,30.37,📈 Uptrend,-0.3099999999999987,0.25799999999999984,31.754,✅ مستقر
2024-03-09,wheat,29.85,30.98,-0.03647514525500319,30.455714285714286,✅ Stable,-1.129999999999999,-0.17199999999999988,29.334000000000003,✅ مستقر
2024-03-10,wheat,29.85,29.85,0.0,30.47857142857143,✅ Stable,0.0,-0.09599999999999938,29.562000000000005,✅ مستقر
2024-03-11,wheat,29.88,29.85,0.0010050251256280597,30.360000000000003,✅ Stable,0.029999999999997584,-0.09200000000000016,29.604,✅ مستقر
2024-03-12,wheat,30.4,29.88,0.017402945113788475,30.37,📈 Uptrend,0.5199999999999996,-0.1780000000000001,29.866,✅ مستقر
2024-03-13,wheat,29.97,30.4,-0.014144736842105255,30.31714285714286,✅ Stable,-0.4299999999999997,-0.20200000000000032,29.363999999999997,✅ مستقر
2024-03-14,wheat,30.67,29.97,0.023356690023356785,30.228571428571428,📈 Uptrend,0.7000000000000028,0.16400000000000006,31.162000000000003,✅ مستقر
2024-03-15,wheat,30.61,30.67,-0.0019563090968373743,30.17571428571429,📈 Uptrend,-0.060000000000002274,0.1519999999999996,31.066,✅ مستقر
2024-03-16,wheat,30.49,30.61,-0.003920287487749134,30.267142857142854,📈 Uptrend,-0.120000000000001,0.12199999999999989,30.855999999999998,✅ مستقر
2024-03-17,wheat,29.71,30.49,-0.02558215808461783,30.247142857142855,✅ Stable,-0.7799999999999976,-0.13799999999999954,29.296000000000003,✅ مستقر
2024-03-18,wheat,30.03,29.71,0.010770784247728047,30.268571428571427,✅ Stable,0.3200000000000003,0.012000000000000455,30.066000000000003,✅ مستقر
2024-03-19,wheat,29.59,30.03,-0.014652014652014694,30.15285714285714,✅ Stable,-0.4400000000000013,-0.21600000000000036,28.942,✅ مستقر
2024-03-20,wheat,29.85,29.59,0.008786752281176126,30.135714285714283,✅ Stable,0.26000000000000156,-0.1519999999999996,29.394000000000002,✅ مستقر
2024-03-21,wheat,29.0,29.85,-0.028475711892797365,29.897142857142857,✅ Stable,-0.8500000000000014,-0.2979999999999997,28.106,✅ مستقر
2024-03-22,wheat,28.04,29.0,-0.0331034482758621,29.529999999999998,✅ Stable,-0.9600000000000009,-0.33400000000000035,27.037999999999997,✅ مستقر
2024-03-23,wheat,27.54,28.04,-0.01783166904422254,29.10857142857143,✅ Stable,-0.5,-0.4980000000000004,26.046,✅ مستقر
2024-03-24,wheat,27.74,27.54,0.007262164124909197,28.827142857142857,✅ Stable,0.1999999999999993,-0.3700000000000003,26.63,✅ مستقر
2024-03-25,wheat,27.47,27.74,-0.009733237202595516,28.46142857142857,✅ Stable,-0.2699999999999996,-0.47600000000000053,26.041999999999998,✅ مستقر
2024-03-26,wheat,26.79,27.47,-0.024754277393520194,28.06142857142857,✅ Stable,-0.6799999999999997,-0.44200000000000017,25.464,✅ مستقر
2024-03-27,wheat,27.05,26.79,0.009705113848450974,27.66142857142857,✅ Stable,0.26000000000000156,-0.19799999999999968,26.456000000000003,✅ مستقر
2024-03-28,wheat,26.38,27.05,-0.02476894639556383,27.287142857142857,✅ Stable,-0.6700000000000017,-0.23200000000000004,25.683999999999997,✅ مستقر
2024-03-29,wheat,26.65,26.38,0.010235026535253964,27.08857142857143,✅ Stable,0.2699999999999996,-0.21799999999999997,25.996,✅ مستقر
2024-03-30,wheat,27.13,26.65,0.018011257035647297,27.029999999999998,📈 Uptrend,0.4800000000000004,-0.06799999999999998,26.926,✅ مستقر
2024-03-31,wheat,26.94,27.13,-0.007003317360855059,26.915714285714284,📈 Uptrend,-0.18999999999999773,0.030000000000000426,27.03,✅ مستقر
2024-04-01,wheat,26.29,26.94,-0.024127691165553158,26.747142857142858,✅ Stable,-0.6500000000000021,-0.1520000000000003,25.834,✅ مستقر
2024-04-02,wheat,26.72,26.29,0.016356028908330152,26.737142857142853,✅ Stable,0.4299999999999997,0.06799999999999998,26.924,✅ مستقر
2024-04-03,wheat,25.83,26.72,-0.033308383233532954,26.562857142857144,✅ Stable,-0.8900000000000006,-0.16400000000000006,25.337999999999997,✅ مستقر
2024-04-04,wheat,25.91,25.83,0.0030971738288812175,26.495714285714286,✅ Stable,0.08000000000000185,-0.24399999999999977,25.178,✅ مستقر
2024-04-05,wheat,25.6,25.91,-0.011964492473948233,26.345714285714283,✅ Stable,-0.3099999999999987,-0.26799999999999996,24.796000000000003,✅ مستقر
2024-04-06,wheat,24.64,25.6,-0.03750000000000003,25.990000000000002,✅ Stable,-0.9600000000000009,-0.32999999999999974,23.650000000000002,✅ مستقر
2024-04-07,wheat,23.97,24.64,-0.02719155844155851,25.565714285714286,✅ Stable,-0.6700000000000017,-0.55,22.32,✅ مستقر
2024-04-08,wheat,24.52,23.97,0.02294534835210683,25.312857142857144,✅ Stable,0.5500000000000007,-0.26199999999999973,23.734,✅ مستقر
2024-04-09,wheat,24.86,24.52,0.013866231647634578,25.047142857142855,✅ Stable,0.33999999999999986,-0.21000000000000013,24.23,✅ مستقر
2024-04-10,wheat,25.63,24.86,0.03097345132743361,25.018571428571427,📈 Uptrend,0.7699999999999996,0.005999999999999517,25.647999999999996,✅ مستقر
2024-04-11,wheat,25.17,25.63,-0.017947717518532864,24.912857142857145,📈 Uptrend,-0.4599999999999973,0.10600000000000023,25.488000000000003,✅ مستقر
2024-04-12,wheat,22.81,25.17,-0.09376241557409626,24.514285714285716,✅ Stable,-2.360000000000003,-0.23200000000000004,22.113999999999997,✅ مستقر
2024-04-13,wheat,21.96,22.81,-0.037264357737834194,24.131428571428568,✅ Stable,-0.8499999999999979,-0.5119999999999998,20.424000000000003,✅ مستقر
2024-04-14,wheat,21.19,21.96,-0.03506375227686701,23.73428571428571,✅ Stable,-0.7699999999999996,-0.7339999999999997,18.988000000000003,📉 المتوقع انخفاض
2024-04-15,wheat,21.29,21.19,0.004719207173194803,23.272857142857145,✅ Stable,0.09999999999999787,-0.868,18.686,📉 المتوقع انخفاض
2024-04-16,wheat,22.68,21.29,0.06528886801315174,22.96142857142857,⚠️ Increase,1.3900000000000006,-0.4980000000000004,21.186,✅ مستقر
2024-04-17,wheat,22.08,22.68,-0.02645502645502652,22.454285714285714,✅ Stable,-0.6000000000000014,-0.14600000000000007,21.642,✅ مستقر
2024-04-18,wheat,22.2,22.08,0.005434782608695698,22.029999999999998,📈 Uptrend,0.120000000000001,0.04799999999999969,22.343999999999998,✅ مستقر
2024-04-19,wheat,21.76,22.2,-0.019819819819819718,21.88,✅ Stable,-0.4399999999999977,0.11400000000000006,22.102,✅ مستقر
2024-04-20,wheat,22.11,21.76,0.016084558823529313,21.90142857142857,📈 Uptrend,0.34999999999999787,0.16400000000000006,22.602,✅ مستقر
2024-04-21,wheat,22.06,22.11,-0.0022614201718679653,22.025714285714287,📈 Uptrend,-0.05000000000000071,-0.1240000000000002,21.688,✅ مستقر
2024-04-22,wheat,23.08,22.06,0.046237533998186746,22.281428571428567,📈 Uptrend,1.0199999999999996,0.2,23.68,✅ مستقر
2024-04-23,wheat,21.91,23.08,-0.0506932409012131,22.171428571428574,✅ Stable,-1.1699999999999982,-0.05799999999999983,21.736,✅ مستقر
2024-04-24,wheat,21.88,21.91,-0.0013692377909630825,22.142857142857142,✅ Stable,-0.030000000000001137,0.023999999999999487,21.951999999999998,✅ مستقر
2024-04-25,wheat,21.62,21.88,-0.011882998171846345,22.060000000000002,✅ Stable,-0.259999999999998,-0.09799999999999968,21.326,✅ مستقر
2024-04-26,wheat,21.91,21.62,0.01341350601295093,22.08142857142857,✅ Stable,0.28999999999999915,-0.029999999999999714,21.82,✅ مستقر
2024-04-27,wheat,21.76,21.91,-0.006846188954815088,22.03142857142857,✅ Stable,-0.14999999999999858,-0.26399999999999935,20.968000000000004,✅ مستقر
2024-04-28,wheat,21.62,21.76,-0.00643382352941179,21.96857142857143,✅ Stable,-0.14000000000000057,-0.05799999999999983,21.446,✅ مستقر
2024-04-29,wheat,21.53,21.62,-0.004162812210915812,21.747142857142855,✅ Stable,-0.08999999999999986,-0.06999999999999958,21.320000000000004,✅ مستقر
